CMDLINE python bst.py
MEM 79.910156 1683663085.4797
MEM 79.910156 1683663085.5849
MEM 80.167969 1683663085.6862
MEM 80.609375 1683663085.7868
MEM 80.863281 1683663085.8892
MEM 80.863281 1683663085.9895
MEM 80.863281 1683663086.0897
MEM 80.863281 1683663086.1910
MEM 80.863281 1683663086.2912
MEM 80.863281 1683663086.3918
MEM 80.863281 1683663086.4921
MEM 80.863281 1683663086.5964
MEM 80.863281 1683663086.6979
MEM 80.863281 1683663086.8029
MEM 80.863281 1683663086.9081
MEM 80.863281 1683663087.0132
MEM 80.863281 1683663087.1134
MEM 80.863281 1683663087.2161
MEM 80.863281 1683663087.3193
MEM 80.863281 1683663087.4224
MEM 80.929688 1683663087.5227
MEM 81.324219 1683663087.6229
MEM 81.660156 1683663087.7236
MEM 81.886719 1683663087.8242
MEM 82.285156 1683663087.9245
MEM 82.683594 1683663088.0250
MEM 83.078125 1683663088.1255
MEM 83.488281 1683663088.2288
MEM 83.898438 1683663088.3335
MEM 84.304688 1683663088.4361
MEM 84.714844 1683663088.5414
MEM 85.125000 1683663088.6444
MEM 85.515625 1683663088.7447
MEM 85.906250 1683663088.8451
MEM 80.058594 1683663088.9463
MEM 80.058594 1683663089.0466
MEM 80.066406 1683663089.1518
MEM 80.066406 1683663089.2529
MEM 80.253906 1683663089.3560
MEM 80.695312 1683663089.4568
MEM 80.863281 1683663089.5576
MEM 80.863281 1683663089.6579
MEM 80.863281 1683663089.7581
MEM 80.863281 1683663089.8583
MEM 80.863281 1683663089.9635
MEM 80.863281 1683663090.0645
MEM 80.863281 1683663090.1667
MEM 80.863281 1683663090.2679
MEM 80.863281 1683663090.3695
MEM 80.863281 1683663090.4747
MEM 80.863281 1683663090.5752
MEM 80.863281 1683663090.6784
MEM 80.863281 1683663090.7789
MEM 80.863281 1683663090.8797
MEM 80.863281 1683663090.9810
MEM 80.863281 1683663091.0862
MEM 80.996094 1683663091.1879
MEM 81.164062 1683663091.2887
MEM 81.570312 1683663091.3895
MEM 81.980469 1683663091.4940
MEM 82.375000 1683663091.5946
MEM 82.789062 1683663091.6974
MEM 83.195312 1683663091.8017
MEM 83.593750 1683663091.9028
MEM 84.000000 1683663092.0071
MEM 84.410156 1683663092.1111
MEM 84.804688 1683663092.2113
MEM 85.195312 1683663092.3116
MEM 85.605469 1683663092.4168
MEM 86.007812 1683663092.5196
MEM 81.195312 1683663092.6213
MEM 81.195312 1683663092.7219
MEM 81.207031 1683663092.8233
MEM 81.207031 1683663092.9246
MEM 81.207031 1683663093.0248
MEM 81.472656 1683663093.1252
MEM 81.847656 1683663093.2264
MEM 81.847656 1683663093.3295
MEM 81.847656 1683663093.4347
MEM 81.847656 1683663093.5362
MEM 81.847656 1683663093.6414
MEM 81.847656 1683663093.7429
MEM 81.847656 1683663093.8449
MEM 81.847656 1683663093.9451
MEM 81.847656 1683663094.0454
MEM 81.847656 1683663094.1462
MEM 81.847656 1683663094.2465
MEM 81.847656 1683663094.3486
MEM 81.847656 1683663094.4500
MEM 81.847656 1683663094.5528
MEM 81.847656 1683663094.6534
MEM 81.847656 1683663094.7564
MEM 81.847656 1683663094.8576
MEM 81.847656 1683663094.9578
MEM 81.847656 1683663095.0630
MEM 81.988281 1683663095.1670
MEM 82.394531 1683663095.2695
MEM 82.808594 1683663095.3729
MEM 83.210938 1683663095.4741
MEM 83.621094 1683663095.5779
MEM 84.015625 1683663095.6781
MEM 84.406250 1683663095.7784
MEM 84.816406 1683663095.8812
MEM 85.226562 1683663095.9862
MEM 85.625000 1683663096.0867
MEM 86.035156 1683663096.1901
MEM 79.367188 1683663096.2904
MEM 79.367188 1683663096.3909
MEM 79.378906 1683663096.4938
MEM 79.378906 1683663096.5990
MEM 79.378906 1683663096.7029
MEM 79.453125 1683663096.8078
MEM 79.878906 1683663096.9115
MEM 79.878906 1683663097.0118
MEM 79.878906 1683663097.1130
MEM 79.878906 1683663097.2132
MEM 79.878906 1683663097.3136
MEM 79.878906 1683663097.4170
MEM 79.878906 1683663097.5200
MEM 79.878906 1683663097.6202
MEM 79.878906 1683663097.7236
MEM 79.878906 1683663097.8247
MEM 79.878906 1683663097.9249
MEM 79.878906 1683663098.0298
MEM 79.878906 1683663098.1309
MEM 79.878906 1683663098.2337
MEM 79.878906 1683663098.3367
MEM 80.214844 1683663098.4390
MEM 80.617188 1683663098.5406
MEM 81.023438 1683663098.6430
MEM 81.425781 1683663098.7451
MEM 81.824219 1683663098.8454
MEM 82.218750 1683663098.9462
MEM 82.609375 1683663099.0466
MEM 83.000000 1683663099.1468
MEM 83.386719 1683663099.2470
MEM 83.800781 1683663099.3522
MEM 84.191406 1683663099.4526
MEM 84.597656 1683663099.5568
MEM 84.980469 1683663099.6581
MEM 85.367188 1683663099.7585
MEM 85.753906 1683663099.8593
MEM 86.152344 1683663099.9624
MEM 86.425781 1683663100.0627
MEM 86.527344 1683663100.1679
MEM 86.527344 1683663100.2686
